#doc 1							
0	Eyes	B-NC	['Hypernym', 'Hypernym']	[3, 3]	B-NC	O	O
33	and	O	['N']	[33]	O	O	O
34	Mexico	B-NC	['N']	[34]	B-NC	O	O
35	,	O	['N']	[35]	O	O	O
36	to	O	['N']	[36]	O	O	O
37	prevent	O	['N']	[37]	O	O	O
38	illegal	O	['N']	[38]	O	O	O
39	immigration	B-NC	['N']	[39]	B-NC	O	O
40	.	O	['N']	[40]	O	O	O
41	Mexico	B-NC	['N']	[41]	B-NC	O	O
42	has	O	['N']	[42]	O	O	O
43	expressed	O	['N']	[43]	O	O	O
44	strong	O	['N']	[44]	O	O	O
45	opposition	B-NC	['N']	[45]	B-NC	O	O
46	to	O	['N']	[46]	O	O	O
47	the	O	['N']	[47]	O	O	O
48	fence	B-NC	['Hypernym']	[58]	B-NC	O	O
49	,	O	['N']	[49]	O	O	O
50	which	O	['N']	[50]	O	O	O
51	covers	O	['N']	[51]	O	O	O
52	about	O	['N']	[52]	O	O	O
53	one	O	['N']	[53]	O	O	O
54	third	B-NC	['N']	[54]	B-NC	O	O
55	of	O	['N']	[55]	O	O	O
56	the	O	['N']	[56]	O	O	O
57	total	O	['N']	[57]	O	O	O
58	border	B-NC	['N']	[58]	B-NC	O	O
59	length	B-NC	['N']	[59]	B-NC	O	O
#doc 118							
0	""""	O	['N']	[0]	O	O	O
1	Unfortunately	O	['N']	[1]	O	O	O
2	,	O	['N']	[2]	O	O	O
3	the	O	['N']	[3]	O	O	O
4	United	B-NC	['N']	[4]	B-NC	O	O
5	States	B-NC	['N']	[5]	B-NC	O	O
6	has	O	['N']	[6]	O	O	O
7	not	O	['N']	[7]	O	O	O
8	been	O	['N']	[8]	O	O	O
9	in	O	['N']	[9]	O	O	O
10	complete	O	['N']	[10]	O	O	O
11	control	B-NC	['N']	[11]	B-NC	O	O
12	of	O	['N']	[12]	O	O	O
13	its	O	['N']	[13]	O	O	O
14	borders	B-NC	['Holonym']	[37]	B-NC	O	O
15	for	O	['N']	[15]	O	O	O
16	decades	B-NC	['N']	[16]	B-NC	O	O
17	and	O	['N']	[17]	O	O	O
18	therefore	O	['N']	[18]	O	O	O
19	illegal	O	['N']	[19]	O	O	O
20	immigration	B-NC	['Hypernym']	[56]	B-NC	O	O
21	has	O	['N']	[21]	O	O	O
22	been	O	['N']	[22]	O	O	O
23	on	O	['N']	[23]	O	O	O
24	the	O	['N']	[24]	O	O	O
25	rise	B-NC	['N']	[25]	B-NC	O	O
26	,	O	['N']	[26]	O	O	O
27	""""	O	['N']	[27]	O	O	O
28	Bush	B-NC	['N']	[28]	B-NC	O	O
29	was	O	['N']	[29]	O	O	O
30	quoted	O	['N']	[30]	O	O	O
31	saying	O	['N']	[31]	O	O	O
32	.	O	['N']	[32]	O	O	O
33	""""	O	['N']	[33]	O	O	O
34	Ours	O	['N']	[34]	O	O	O
35	is	O	['N']	[35]	O	O	O
36	a	O	['N']	[36]	O	O	O
37	nation	B-NC	['N']	[37]	B-NC	O	O
38	of	O	['N']	[38]	O	O	O
39	immigrants	B-NC	['N']	[39]	B-NC	O	O
40	.	O	['N']	[40]	O	O	O
41	We	O	['N']	[41]	O	O	O
42	're	O	['N']	[42]	O	O	O
43	also	O	['N']	[43]	O	O	O
44	a	O	['N']	[44]	O	O	O
45	nation	B-NC	['N']	[45]	B-NC	O	O
46	of	O	['N']	[46]	O	O	O
47	law	B-NC	['Hypernym']	[11]	B-NC	O	O
48	...	O	['N']	[48]	O	O	O
49	We	O	['N']	[49]	O	O	O
50	have	O	['N']	[50]	O	O	O
51	a	O	['N']	[51]	O	O	O
52	responsibility	B-NC	['N']	[52]	B-NC	O	O
53	to	O	['N']	[53]	O	O	O
54	address	O	['N']	[54]	O	O	O
55	these	O	['N']	[55]	O	O	O
56	challenges	B-NC	['N']	[56]	B-NC	O	O
57	.	O	['N']	[57]	O	O	O
58	We	O	['N']	[58]	O	O	O
59	have	O	['N']	[59]	O	O	O
60	a	O	['N']	[60]	O	O	O
61	responsibility	B-NC	['N']	[61]	B-NC	O	O
62	to	O	['N']	[62]	O	O	O
63	enforce	O	['N']	[63]	O	O	O
64	our	O	['N']	[64]	O	O	O
65	laws	B-NC	['N']	[65]	B-NC	O	O
66	.	O	['N']	[66]	O	O	O
67	We	O	['N']	[67]	O	O	O
68	have	O	['N']	[68]	O	O	O
69	a	O	['N']	[69]	O	O	O
70	responsibility	B-NC	['N']	[70]	B-NC	O	O
71	to	O	['N']	[71]	O	O	O
72	secure	O	['N']	[72]	O	O	O
73	our	O	['N']	[73]	O	O	O
74	borders	B-NC	['N']	[74]	B-NC	O	O
75	.	O	['N']	[75]	O	O	O
76	We	O	['N']	[76]	O	O	O
77	take	O	['N']	[77]	O	O	O
78	this	O	['N']	[78]	O	O	O
79	responsibility	B-NC	['N']	[79]	B-NC	O	O
80	seriously	O	['N']	[80]	O	O	O
81	,	O	['N']	[81]	O	O	O
82	""""	O	['N']	[82]	O	O	O
83	the	O	['N']	[83]	O	O	O
84	President	O	['N']	[84]	O	O	O
85	explained	O	['N']	[85]	O	O	O
#doc 119							
0	Congress	B-NC	['N']	[0]	B-NC	O	O
1	passed	O	['N']	[1]	O	O	O
2	the	O	['N']	[2]	O	O	O
3	bill	B-NC	['N']	[3]	B-NC	O	O
4	last	O	['N']	[4]	O	O	O
5	month	B-NC	['N']	[5]	B-NC	O	O
6	with	O	['N']	[6]	O	O	O
7	a	O	['N']	[7]	O	O	O
8	convincing	O	['N']	[8]	O	O	O
9	majority	B-NC	['N']	[9]	B-NC	O	O
10	,	O	['N']	[10]	O	O	O
11	but	O	['N']	[11]	O	O	O
12	the	O	['N']	[12]	O	O	O
13	signing	B-NC	['N']	[13]	B-NC	O	O
14	has	O	['N']	[14]	O	O	O
15	been	O	['N']	[15]	O	O	O
16	delayed	O	['N']	[16]	O	O	O
17	until	O	['N']	[17]	O	O	O
18	now	O	['N']	[18]	O	O	O
19	,	O	['N']	[19]	O	O	O
20	12	O	['N']	[20]	O	O	O
21	days	B-NC	['N']	[21]	B-NC	O	O
22	before	O	['N']	[22]	O	O	O
23	the	O	['N']	[23]	O	O	O
24	mid-term	B-NC	['N']	[24]	B-NC	O	O
25	elections	B-NC	['N']	[25]	B-NC	O	O
26	in	O	['N']	[26]	O	O	O
27	the	O	['N']	[27]	O	O	O
28	U.	B-NC	['N']	[28]	B-NC	O	O
29	S.	B-NC	['N']	[29]	B-NC	O	O
30	Yesterday	B-NC	['N']	[30]	B-NC	O	O
31	the	O	['N']	[31]	O	O	O
32	president	B-NC	['N']	[32]	B-NC	O	O
33	already	O	['N']	[33]	O	O	O
34	envisioned	O	['N']	[34]	O	O	O
35	funding	B-NC	['N']	[35]	B-NC	O	O
36	and	O	['N']	[36]	O	O	O
37	manpower	B-NC	['N']	[37]	B-NC	O	O
38	increases	B-NC	['N']	[38]	B-NC	O	O
39	for	O	['N']	[39]	O	O	O
40	border	B-NC	['N']	[40]	B-NC	O	O
41	control	B-NC	['N']	[41]	B-NC	O	O
42	,	O	['N']	[42]	O	O	O
43	and	O	['N']	[43]	O	O	O
44	extra	O	['N']	[44]	O	O	O
45	beds	B-NC	['N']	[45]	B-NC	O	O
46	to	O	['N']	[46]	O	O	O
47	counter	O	['N']	[47]	O	O	O
48	the	O	['N']	[48]	O	O	O
49	""""	O	['N']	[49]	O	O	O
50	catch-and-release	B-NC	['N']	[50]	B-NC	O	O
51	at	O	['N']	[51]	O	O	O
52	our	O	['N']	[52]	O	O	O
53	southern	O	['N']	[53]	O	O	O
54	border	B-NC	['N']	[54]	B-NC	O	O
55	""""	O	['N']	[55]	O	O	O
#doc 120							
0	Earlier	B-NC	['N']	[0]	B-NC	O	O
1	this	O	['N']	[1]	O	O	O
2	month	B-NC	['N']	[2]	B-NC	O	O
3	,	O	['N']	[3]	O	O	O
4	Bush	B-NC	['N']	[4]	B-NC	O	O
5	arranged	O	['N']	[5]	O	O	O
6	a	O	['N']	[6]	O	O	O
7	$1.2	O	['N']	[7]	O	O	O
8	billion	O	['N']	[8]	O	O	O
9	budget	B-NC	['N']	[9]	B-NC	O	O
10	for	O	['N']	[10]	O	O	O
11	the	O	['N']	[11]	O	O	O
12	fence	B-NC	['N']	[12]	B-NC	O	O
13	,	O	['N']	[13]	O	O	O
14	along	O	['N']	[14]	O	O	O
15	with	O	['N']	[15]	O	O	O
16	cameras	B-NC	['N']	[16]	B-NC	O	O
17	,	O	['N']	[17]	O	O	O
18	sensors	B-NC	['Co-Hyponym']	[16]	B-NC	O	O
19	,	O	['N']	[19]	O	O	O
20	satellites	B-NC	['Co-Hyponym']	[18]	B-NC	O	O
21	and	O	['N']	[21]	O	O	O
22	other	O	['N']	[22]	O	O	O
23	security	B-NC|B-NC	['N']	[23]	B-NC	B-NC	O
24	measures	I-NC|B-NC	['N']	[24]	I-NC	B-NC	O
25	,	O	['N']	[25]	O	O	O
26	to	O	['N']	[26]	O	O	O
27	create	O	['N']	[27]	O	O	O
28	a	O	['N']	[28]	O	O	O
29	""""	O	['N']	[29]	O	O	O
30	21st-century	O	['N']	[30]	O	O	O
31	""""	O	['N']	[31]	O	O	O
32	border	B-NC	['N']	[32]	B-NC	O	O
33	—	O	['N']	[33]	O	O	O
34	but	O	['N']	[34]	O	O	O
35	the	O	['N']	[35]	O	O	O
36	fence	B-NC	['Hypernym']	[32]	B-NC	O	O
37	alone	O	['N']	[37]	O	O	O
38	is	O	['N']	[38]	O	O	O
39	roughly	O	['N']	[39]	O	O	O
40	estimated	O	['N']	[40]	O	O	O
41	to	O	['N']	[41]	O	O	O
42	cost	O	['N']	[42]	O	O	O
43	twice	O	['N']	[43]	O	O	O
44	that	O	['N']	[44]	O	O	O
45	amount	B-NC	['N']	[45]	B-NC	O	O
46	.	O	['N']	[46]	O	O	O
47	A	O	['N']	[47]	O	O	O
48	U.	B-NC	['N']	[48]	B-NC	O	O
49	S.	B-NC	['N']	[49]	B-NC	O	O
50	poll	B-NC	['N']	[50]	B-NC	O	O
51	this	O	['N']	[51]	O	O	O
52	week	B-NC	['N']	[52]	B-NC	O	O
53	showed	O	['N']	[53]	O	O	O
54	that	O	['N']	[54]	O	O	O
55	there	O	['N']	[55]	O	O	O
56	are	O	['N']	[56]	O	O	O
57	more	O	['N']	[57]	O	O	O
58	Americans	B-NC	['N']	[58]	B-NC	O	O
59	in	O	['N']	[59]	O	O	O
60	favor	B-NC	['N']	[60]	B-NC	O	O
61	of	O	['N']	[61]	O	O	O
62	an	O	['N']	[62]	O	O	O
63	increased	O	['N']	[63]	O	O	O
64	number	B-NC	['N']	[64]	B-NC	O	O
65	of	O	['N']	[65]	O	O	O
66	Border	B-NC	['N']	[66]	B-NC	O	O
67	Patrol	B-NC	['N']	[67]	B-NC	O	O
68	agents	B-NC	['N']	[68]	B-NC	O	O
69	,	O	['N']	[69]	O	O	O
70	while	O	['N']	[70]	O	O	O
71	less	O	['N']	[71]	O	O	O
72	then	O	['N']	[72]	O	O	O
73	half	O	['N']	[73]	O	O	O
74	of	O	['N']	[74]	O	O	O
75	those	O	['N']	[75]	O	O	O
76	questioned	O	['N']	[76]	O	O	O
77	agreed	O	['N']	[77]	O	O	O
78	with	O	['N']	[78]	O	O	O
79	the	O	['N']	[79]	O	O	O
80	fence	B-NC	['N']	[80]	B-NC	O	O
#doc 121							
0	According	O	['N']	[0]	O	O	O
1	to	O	['N']	[1]	O	O	O
2	the	O	['N']	[2]	O	O	O
3	BBC	B-NC	['N']	[3]	B-NC	O	O
4	,	O	['N']	[4]	O	O	O
5	about	O	['N']	[5]	O	O	O
6	10	O	['N']	[6]	O	O	O
7	million	O	['N']	[7]	O	O	O
8	Mexicans	B-NC	['N']	[8]	B-NC	O	O
9	live	O	['N']	[9]	O	O	O
10	in	O	['N']	[10]	O	O	O
11	the	O	['N']	[11]	O	O	O
12	U.	B-NC	['N']	[12]	B-NC	O	O
13	S.	B-NC	['N']	[13]	B-NC	O	O
14	,	O	['N']	[14]	O	O	O
15	and	O	['N']	[15]	O	O	O
16	about	O	['N']	[16]	O	O	O
17	four	O	['N']	[17]	O	O	O
18	million	O	['N']	[18]	O	O	O
19	of	O	['N']	[19]	O	O	O
20	them	O	['N']	[20]	O	O	O
21	are	O	['N']	[21]	O	O	O
22	estimated	O	['N']	[22]	O	O	O
23	to	O	['N']	[23]	O	O	O
24	be	O	['N']	[24]	O	O	O
25	illegal	O	['N']	[25]	O	O	O
26	.	O	['N']	[26]	O	O	O
27	Though	O	['N']	[27]	O	O	O
28	,	O	['N']	[28]	O	O	O
29	since	O	['N']	[29]	O	O	O
30	illegal	O	['N']	[30]	O	O	O
31	immigrants	B-NC	['N']	[31]	B-NC	O	O
32	are	O	['N']	[32]	O	O	O
33	not	O	['N']	[33]	O	O	O
34	registered	O	['N']	[34]	O	O	O
35	in	O	['N']	[35]	O	O	O
36	any	O	['N']	[36]	O	O	O
37	official	O	['N']	[37]	O	O	O
38	sense	B-NC	['N']	[38]	B-NC	O	O
39	,	O	['N']	[39]	O	O	O
40	this	O	['N']	[40]	O	O	O
41	number	B-NC	['N']	[41]	B-NC	O	O
42	may	O	['N']	[42]	O	O	O
43	be	O	['N']	[43]	O	O	O
44	much	O	['N']	[44]	O	O	O
45	higher	O	['N']	[45]	O	O	O
46	,	O	['N']	[46]	O	O	O
47	and	O	['N']	[47]	O	O	O
48	other	O	['N']	[48]	O	O	O
49	figures	B-NC	['Synonym']	[41]	B-NC	O	O
50	have	O	['N']	[50]	O	O	O
51	circulated	O	['N']	[51]	O	O	O
52	in	O	['N']	[52]	O	O	O
53	the	O	['N']	[53]	O	O	O
54	press	B-NC	['N']	[54]	B-NC	O	O
55	.	O	['N']	[55]	O	O	O
56	Bush	B-NC	['N']	[56]	B-NC	O	O
57	has	O	['N']	[57]	O	O	O
58	declared	O	['N']	[58]	O	O	O
59	he	O	['N']	[59]	O	O	O
60	will	O	['N']	[60]	O	O	O
61	attempt	O	['N']	[61]	O	O	O
62	to	O	['N']	[62]	O	O	O
63	counter	O	['N']	[63]	O	O	O
64	""""	O	['N']	[64]	O	O	O
65	widespread	O	['N']	[65]	O	O	O
66	document	B-NC	['N']	[66]	B-NC	O	O
67	fraud	B-NC	['N']	[67]	B-NC	O	O
68	""""	O	['N']	[68]	O	O	O
69	,	O	['N']	[69]	O	O	O
70	and	O	['N']	[70]	O	O	O
71	opposes	O	['N']	[71]	O	O	O
72	the	O	['N']	[72]	O	O	O
73	idea	B-NC	['N']	[73]	B-NC	O	O
74	of	O	['N']	[74]	O	O	O
75	granting	O	['N']	[75]	O	O	O
76	illegals	B-NC	['N']	[76]	B-NC	O	O
77	who	O	['N']	[77]	O	O	O
78	work	O	['N']	[78]	O	O	O
79	in	O	['N']	[79]	O	O	O
80	the	O	['N']	[80]	O	O	O
81	U.	B-NC	['N']	[81]	B-NC	O	O
82	S.	B-NC	['N']	[82]	B-NC	O	O
83	quick	O	['N']	[83]	O	O	O
84	citizenship	B-NC	['N']	[84]	B-NC	O	O
85	,	O	['N']	[85]	O	O	O
86	or	O	['N']	[86]	O	O	O
87	amnesty	B-NC	['N']	[87]	B-NC	O	O
88	.	O	['N']	[88]	O	O	O
89	According	O	['N']	[89]	O	O	O
90	to	O	['N']	[90]	O	O	O
91	Bush	B-NC	['N']	[91]	B-NC	O	O
92	,	O	['N']	[92]	O	O	O
93	""""	O	['N']	[93]	O	O	O
94	There	O	['N']	[94]	O	O	O
95	is	O	['N']	[95]	O	O	O
96	a	O	['N']	[96]	O	O	O
97	rational	O	['N']	[97]	O	O	O
98	middle	O	['N']	[98]	O	O	O
99	ground	B-NC	['N']	[99]	B-NC	O	O
100	between	O	['N']	[100]	O	O	O
101	granting	O	['N']	[101]	O	O	O
102	an	O	['N']	[102]	O	O	O
103	automatic	O	['N']	[103]	O	O	O
104	path	B-NC	['N']	[104]	B-NC	O	O
105	to	O	['N']	[105]	O	O	O
106	citizenship	B-NC	['N']	[106]	B-NC	O	O
107	for	O	['N']	[107]	O	O	O
108	every	O	['N']	[108]	O	O	O
109	illegal	O	['N']	[109]	O	O	O
110	immigrant	B-NC	['N']	[110]	B-NC	O	O
111	and	O	['N']	[111]	O	O	O
112	a	O	['N']	[112]	O	O	O
113	program	B-NC	['N']	[113]	B-NC	O	O
114	of	O	['N']	[114]	O	O	O
115	mass	O	['N']	[115]	O	O	O
116	deportation	B-NC	['N']	[116]	B-NC	O	O
117	,	O	['N']	[117]	O	O	O
118	and	O	['N']	[118]	O	O	O
119	I	O	['N']	[119]	O	O	O
120	look	O	['N']	[120]	O	O	O
121	forward	O	['N']	[121]	O	O	O
122	to	O	['N']	[122]	O	O	O
123	working	O	['N']	[123]	O	O	O
124	with	O	['N']	[124]	O	O	O
125	Congress	B-NC	['N']	[125]	B-NC	O	O
126	to	O	['N']	[126]	O	O	O
127	find	O	['N']	[127]	O	O	O
128	that	O	['N']	[128]	O	O	O
129	middle	O	['N']	[129]	O	O	O
130	ground	B-NC	['N']	[130]	B-NC	O	O
131	.	O	['N']	[131]	O	O	O
#doc 122							
0	Since	O	['N']	[0]	O	O	O
1	Bush	B-NC	['N']	[1]	B-NC	O	O
2	took	O	['N']	[2]	O	O	O
3	office	B-NC	['N']	[3]	B-NC	O	O
4	,	O	['N']	[4]	O	O	O
5	he	O	['N']	[5]	O	O	O
6	said	O	['N']	[6]	O	O	O
7	,	O	['N']	[7]	O	O	O
8	about	O	['N']	[8]	O	O	O
9	6	O	['N']	[9]	O	O	O
10	million	O	['N']	[10]	O	O	O
11	have	O	['N']	[11]	O	O	O
12	been	O	['N']	[12]	O	O	O
13	intercepted	O	['N']	[13]	O	O	O
14	and	O	['N']	[14]	O	O	O
15	deported	O	['N']	[15]	O	O	O
16	.	O	['N']	[16]	O	O	O
17	Mexico	B-NC	['N']	[17]	B-NC	O	O
18	previously	O	['N']	[18]	O	O	O
19	said	O	['N']	[19]	O	O	O
20	it	O	['N']	[20]	O	O	O
21	deplored	O	['N']	[21]	O	O	O
22	the	O	['N']	[22]	O	O	O
23	idea	B-NC	['N']	[23]	B-NC	O	O
24	,	O	['N']	[24]	O	O	O
25	and	O	['N']	[25]	O	O	O
26	considers	O	['N']	[26]	O	O	O
27	taking	O	['N']	[27]	O	O	O
28	this	O	['N']	[28]	O	O	O
29	to	O	['N']	[29]	O	O	O
30	the	O	['N']	[30]	O	O	O
31	United	B-NC	['N']	[31]	B-NC	O	O
32	Nations	B-NC	['N']	[32]	B-NC	O	O
33	.	O	['N']	[33]	O	O	O
34	The	O	['N']	[34]	O	O	O
35	Organization	B-NC	['Hypernym']	[77]	B-NC	O	O
36	of	O	['N']	[36]	O	O	O
37	American	B-NC	['N']	[37]	B-NC	O	O
38	States	B-NC	['Holonym']	[32]	B-NC	O	O
39	also	O	['N']	[39]	O	O	O
40	expressed	O	['N']	[40]	O	O	O
41	""""	O	['N']	[41]	O	O	O
42	deep	O	['N']	[42]	O	O	O
43	concerns	B-NC	['Hypernym']	[68]	B-NC	O	O
44	""""	O	['N']	[44]	O	O	O
45	over	O	['N']	[45]	O	O	O
46	the	O	['N']	[46]	O	O	O
47	fence	B-NC	['N']	[47]	B-NC	O	O
48	,	O	['N']	[48]	O	O	O
49	calling	O	['N']	[49]	O	O	O
50	the	O	['N']	[50]	O	O	O
51	proposal	B-NC	['N']	[51]	B-NC	O	O
52	""""	O	['N']	[52]	O	O	O
53	a	O	['N']	[53]	O	O	O
54	unilateral	O	['N']	[54]	O	O	O
55	measure	B-NC	['N']	[55]	B-NC	O	O
56	that	O	['N']	[56]	O	O	O
57	goes	O	['N']	[57]	O	O	O
58	against	O	['N']	[58]	O	O	O
59	the	O	['N']	[59]	O	O	O
60	spirit	B-NC	['N']	[60]	B-NC	O	O
61	of	O	['N']	[61]	O	O	O
62	understanding	B-NC	['N']	[62]	B-NC	O	O
63	that	O	['N']	[63]	O	O	O
64	should	O	['N']	[64]	O	O	O
65	characterize	O	['N']	[65]	O	O	O
66	how	O	['N']	[66]	O	O	O
67	shared	O	['N']	[67]	O	O	O
68	problems	B-NC	['N']	[68]	B-NC	O	O
69	between	O	['N']	[69]	O	O	O
70	neighboring	O	['N']	[70]	O	O	O
71	countries	B-NC	['Holonym']	[80]	B-NC	O	O
72	are	O	['N']	[72]	O	O	O
73	handled	O	['N']	[73]	O	O	O
74	and	O	['N']	[74]	O	O	O
75	that	O	['N']	[75]	O	O	O
76	affects	O	['N']	[76]	O	O	O
77	cooperation	B-NC	['N']	[77]	B-NC	O	O
78	in	O	['N']	[78]	O	O	O
79	the	O	['N']	[79]	O	O	O
80	hemisphere	B-NC	['N']	[80]	B-NC	O	O
81	.	O	['N']	[81]	O	O	O
82	""""	O	['N']	[82]	O	O	O
83	The	O	['N']	[83]	O	O	O
84	outgoing	O	['N']	[84]	O	O	O
85	Mexican	B-NC	['N']	[85]	B-NC	O	O
86	President	B-NC	['Hypernym']	[131]	B-NC	O	O
87	Vincente	B-NC	['N']	[87]	B-NC	O	O
88	Fox	B-NC	['N']	[88]	B-NC	O	O
89	has	O	['N']	[89]	O	O	O
90	compared	O	['N']	[90]	O	O	O
91	the	O	['N']	[91]	O	O	O
92	fence	B-NC	['N']	[92]	B-NC	O	O
93	with	O	['N']	[93]	O	O	O
94	the	O	['N']	[94]	O	O	O
95	Berlin	B-NC	['N']	[95]	B-NC	O	O
96	Wall	B-NC	['Hypernym']	[128]	B-NC	O	O
97	,	O	['N']	[97]	O	O	O
98	while	O	['N']	[98]	O	O	O
99	President-elect	B-NC	['Hypernym']	[131]	B-NC	O	O
100	Felipe	B-NC	['N']	[100]	B-NC	O	O
101	Calderon	B-NC	['N']	[101]	B-NC	O	O
102	thought	O	['N']	[102]	O	O	O
103	it	O	['N']	[103]	O	O	O
104	was	O	['N']	[104]	O	O	O
105	a	O	['N']	[105]	O	O	O
106	""""	O	['N']	[106]	O	O	O
107	grave	O	['N']	[107]	O	O	O
108	mistake	B-NC	['Hypernym']	[68]	B-NC	O	O
109	""""	O	['N']	[109]	O	O	O
110	,	O	['N']	[110]	O	O	O
111	and	O	['N']	[111]	O	O	O
112	also	O	['N']	[112]	O	O	O
113	that	O	['N']	[113]	O	O	O
114	""""	O	['N']	[114]	O	O	O
115	the	O	['N']	[115]	O	O	O
116	fence	B-NC	['Hypernym']	[128]	B-NC	O	O
117	does	O	['N']	[117]	O	O	O
118	n't	O	['N']	[118]	O	O	O
119	resolve	O	['N']	[119]	O	O	O
120	anything	B-NC	['N']	[120]	B-NC	O	O
121	""""	O	['N']	[121]	O	O	O
122	,	O	['N']	[122]	O	O	O
123	causing	O	['N']	[123]	O	O	O
124	more	O	['N']	[124]	O	O	O
125	casualties	B-NC	['Hypernym']	[68]	B-NC	O	O
126	along	O	['N']	[126]	O	O	O
127	the	O	['N']	[127]	O	O	O
128	border	B-NC	['N']	[128]	B-NC	O	O
129	.	O	['N']	[129]	O	O	O
130	Other	O	['N']	[130]	O	O	O
131	politicians	B-NC	['N']	[131]	B-NC	O	O
132	in	O	['N']	[132]	O	O	O
133	Mexico	B-NC	['N']	[133]	B-NC	O	O
134	accused	O	['N']	[134]	O	O	O
135	the	O	['N']	[135]	O	O	O
136	U.	B-NC	['N']	[136]	B-NC	O	O
137	S.	B-NC	['N']	[137]	B-NC	O	O
138	of	O	['N']	[138]	O	O	O
139	hypocrisy	B-NC	['N']	[139]	B-NC	O	O
140	,	O	['N']	[140]	O	O	O
141	benefiting	O	['N']	[141]	O	O	O
142	from	O	['N']	[142]	O	O	O
143	cheap	O	['N']	[143]	O	O	O
144	Mexican	O	['N']	[144]	O	O	O
145	workers	B-NC	['Co-Hyponym']	[131]	B-NC	O	O
146	but	O	['N']	[146]	O	O	O
147	not	O	['N']	[147]	O	O	O
148	allowing	O	['N']	[148]	O	O	O
149	them	O	['N']	[149]	O	O	O
150	to	O	['N']	[150]	O	O	O
151	acquire	O	['N']	[151]	O	O	O
152	citizenship	B-NC	['N']	[152]	B-NC	O	O
#doc 123							
0	Border	B-NC	['N']	[0]	B-NC	O	O
1	Patrol	B-NC	['N']	[1]	B-NC	O	O
2	agents	B-NC	['N']	[2]	B-NC	O	O
3	watch	O	['N']	[3]	O	O	O
4	for	O	['N']	[4]	O	O	O
5	illegal	O	['N']	[5]	O	O	O
6	entry	B-NC	['N']	[6]	B-NC	O	O
7	from	O	['N']	[7]	O	O	O
8	Mexico	B-NC	['N']	[8]	B-NC	O	O
9	into	O	['N']	[9]	O	O	O
10	the	O	['N']	[10]	O	O	O
11	U.	B-NC	['N']	[11]	B-NC	O	O
#doc 124							
0	T.	B-NC	['N']	[0]	B-NC	O	O
1	J.	B-NC	['N']	[1]	B-NC	O	O
2	Bonner	B-NC	['N']	[2]	B-NC	O	O
3	,	O	['N']	[3]	O	O	O
4	who	O	['N']	[4]	O	O	O
5	heads	O	['N']	[5]	O	O	O
6	the	O	['N']	[6]	O	O	O
7	National	B-NC	['N']	[7]	B-NC	O	O
8	Border	B-NC	['Hypernym']	[51]	B-NC	O	O
9	Patrol	B-NC	['N']	[9]	B-NC	O	O
10	Council	B-NC	['N']	[10]	B-NC	O	O
11	,	O	['N']	[11]	O	O	O
12	told	O	['N']	[12]	O	O	O
13	AP	B-NC	['N']	[13]	B-NC	O	O
14	that	O	['N']	[14]	O	O	O
15	""""	O	['N']	[15]	O	O	O
16	A	O	['N']	[16]	O	O	O
17	fence	B-NC	['Hypernym']	[51]	B-NC	O	O
18	will	O	['N']	[18]	O	O	O
19	slow	O	['N']	[19]	O	O	O
20	people	B-NC	['N']	[20]	B-NC	O	O
21	down	O	['N']	[21]	O	O	O
22	by	O	['N']	[22]	O	O	O
23	a	O	['N']	[23]	O	O	O
24	minute	B-NC	['N']	[24]	B-NC	O	O
25	or	O	['N']	[25]	O	O	O
26	two	O	['N']	[26]	O	O	O
27	,	O	['N']	[27]	O	O	O
28	but	O	['N']	[28]	O	O	O
29	if	O	['N']	[29]	O	O	O
30	you	O	['N']	[30]	O	O	O
31	do	O	['N']	[31]	O	O	O
32	n't	O	['N']	[32]	O	O	O
33	have	O	['N']	[33]	O	O	O
34	the	O	['N']	[34]	O	O	O
35	agents	B-NC	['Hypernym']	[20]	B-NC	O	O
36	to	O	['N']	[36]	O	O	O
37	stop	O	['N']	[37]	O	O	O
38	them	O	['N']	[38]	O	O	O
39	it	O	['N']	[39]	O	O	O
40	does	O	['N']	[40]	O	O	O
41	no	O	['N']	[41]	O	O	O
42	good	O	['N']	[42]	O	O	O
43	.	O	['N']	[43]	O	O	O
44	We	O	['N']	[44]	O	O	O
45	're	O	['N']	[45]	O	O	O
46	not	O	['N']	[46]	O	O	O
47	talking	O	['N']	[47]	O	O	O
48	about	O	['N']	[48]	O	O	O
49	some	O	['N']	[49]	O	O	O
50	impenetrable	O	['N']	[50]	O	O	O
51	barrier	B-NC	['N']	[51]	B-NC	O	O
52	.	O	['N']	[52]	O	O	O
#doc 125							
0	The	O	['N']	[0]	O	O	O
1	immigration	B-NC	['N']	[1]	B-NC	O	O
2	issue	B-NC	['N']	[2]	B-NC	O	O
3	has	O	['N']	[3]	O	O	O
4	divided	O	['N']	[4]	O	O	O
5	the	O	['N']	[5]	O	O	O
6	U.	B-NC	['N']	[6]	B-NC	O	O
7	S.	B-NC	['N']	[7]	B-NC	O	O
8	Republican	B-NC	['N']	[8]	B-NC	O	O
9	party	B-NC	['N']	[9]	B-NC	O	O
10	recently	O	['N']	[10]	O	O	O
11	,	O	['N']	[11]	O	O	O
12	and	O	['N']	[12]	O	O	O
13	has	O	['N']	[13]	O	O	O
14	brought	O	['N']	[14]	O	O	O
15	many	O	['N']	[15]	O	O	O
16	demonstrators	B-NC	['N']	[16]	B-NC	O	O
17	to	O	['N']	[17]	O	O	O
